,,,
15 June 2020,0.06077074756666,0.03894519819023,0.09482828871251
16 June 2020,0.05936101961758,0.03900987794936,0.08945180526047
17 June 2020,0.05812003885308,0.03877130609027,0.08515025709187
18 June 2020,0.05702941217578,0.03864836293438,0.08199811292807
19 June 2020,0.05607237830830,0.03852523370823,0.07924859972843
20 June 2020,0.05523329609191,0.03816172752882,0.07741665734788
21 June 2020,0.05449786389443,0.03786888397360,0.07556883755045
22 June 2020,0.04260070633048,0.02691404253280,0.06297736912541
23 June 2020,0.04246467182361,0.02732892082051,0.06161583805764
24 June 2020,0.04238322690804,0.02750763931093,0.06068500070460
25 June 2020,0.04235495571231,0.02780504867028,0.06003623946496
26 June 2020,0.04237743381086,0.02807697988786,0.05932191965914
27 June 2020,0.04244706633313,0.02837910760826,0.05890662296944
28 June 2020,0.04255929434890,0.02873506810706,0.05901329625099
29 June 2020,0.04835298109298,0.03169574021401,0.07118505792002
30 June 2020,0.04824180001799,0.03208449349055,0.06986234583184
01 July 2020,0.04819390510752,0.03258593146683,0.06859273346651
02 July 2020,0.04820812748104,0.03297516331215,0.06767726994849
03 July 2020,0.04686161345874,0.03110717547941,0.06858561968262
04 July 2020,0.04673279225557,0.03129580464534,0.06710275750209
05 July 2020,0.04666502466582,0.03154513396760,0.06620844466625
06 July 2020,0.04665460723959,0.03187199382526,0.06512448675264
07 July 2020,0.04669526847936,0.03216462379775,0.06453076342798
08 July 2020,0.04677808762816,0.03243902439524,0.06431166677042
09 July 2020,0.04689193197006,0.03277523540911,0.06427009975837
10 July 2020,0.05185471900000,0.03748812600000,0.06940877400000
11 July 2020,0.05204742100000,0.03764951700000,0.06989090800000
12 July 2020,0.05221831600000,0.03781884900000,0.06999659200000
13 July 2020,0.05235777100000,0.03791585000000,0.07005310800000
14 July 2020,0.05245683600000,0.03800781100000,0.07025745500000
15 July 2020,0.06318263003774,0.04130887992468,0.09821782784615
16 July 2020,0.06207258453922,0.04135632470247,0.09396410671074
17 July 2020,0.06108195003607,0.04142380234035,0.09032812054395
18 July 2020,0.06019483234739,0.04121182945166,0.08722901861765
19 July 2020,0.05939319479799,0.04105039842553,0.08481563416472
20 July 2020,0.05865782176711,0.04119106221211,0.08253375251615
21 July 2020,0.05796972518930,0.04108644123462,0.08037107464880
22 July 2020,0.05731174611899,0.04103179361800,0.07837394627610
23 July 2020,0.05667004666420,0.04093903441704,0.07663426577715
24 July 2020,0.05603519100146,0.04075825597541,0.07525829222705
25 July 2020,0.05540259789720,0.04044503100133,0.07379947251886
26 July 2020,0.05013951992707,0.03296463433927,0.07283760091352
27 July 2020,0.04957102209690,0.03314268882336,0.07058191468319
28 July 2020,0.04910680504786,0.03345387550242,0.06876738945822
29 July 2020,0.04873899777437,0.03365097552080,0.06722090630566
30 July 2020,0.04846005217622,0.03387710417852,0.06611509393607
31 July 2020,0.06389852914574,0.04304682127936,0.09372470860539
01 August 2020,0.06246810379790,0.04287689464428,0.08989271107570
02 August 2020,0.06122229036025,0.04269718603702,0.08588765558493
03 August 2020,0.06014901453909,0.04251030839992,0.08318245843092
04 August 2020,0.05923779170695,0.04237595836165,0.08052117095246
05 August 2020,0.05847878375331,0.04214789018379,0.07848123491899
06 August 2020,0.05786287938455,0.04201664466108,0.07697065184888
07 August 2020,0.05738225410575,0.04204308005332,0.07574068381244
08 August 2020,0.05703101368188,0.04211958697775,0.07443964151599
09 August 2020,0.07733207858114,0.05379392467083,0.10778503389482
10 August 2020,0.07520608050072,0.05351545856620,0.10221898778142
11 August 2020,0.07339268363415,0.05327507604736,0.09782654379196
12 August 2020,0.07186997394672,0.05297188479903,0.09447904141611
13 August 2020,0.07062035183909,0.05264219139746,0.09171607174455
14 August 2020,0.06511245991310,0.04964987807749,0.08281950343755
15 August 2020,0.06520362098824,0.05003676137983,0.08238459870451
16 August 2020,0.06542596806648,0.05047589970446,0.08206850756805
17 August 2020,0.06578815246767,0.05106228370782,0.08200349963029
18 August 2020,0.06630121288314,0.05178755147338,0.08217270881503
19 August 2020,0.06697859527265,0.05266053994897,0.08262891085331
20 August 2020,0.06783603120115,0.05364449306881,0.08324420574604
21 August 2020,0.08544786944024,0.06754583193898,0.10544025821636
22 August 2020,0.08477858141361,0.06753213478021,0.10392120438683
23 August 2020,0.08449852842688,0.06783008247477,0.10297551122642
24 August 2020,0.08460296123039,0.06828572430043,0.10283145812324
25 August 2020,0.08509122420357,0.06909064125972,0.10294091536045
26 August 2020,0.08596694894380,0.07000198712516,0.10343657377118
27 August 2020,0.08723800800966,0.07143750296708,0.10433292299152
28 August 2020,0.07870425772220,0.06015985914415,0.10059231254051
29 August 2020,0.08060850493205,0.06243028403842,0.10217514080955
30 August 2020,0.08323556826125,0.06515185838002,0.10479055034690
31 August 2020,0.08662155881443,0.06851767265672,0.10810612072119
01 September 2020,0.09080499331985,0.07272969127994,0.11215078438204
02 September 2020,0.09581719227466,0.07741313968629,0.11727398152695
03 September 2020,0.10166881512213,0.08269742996779,0.12332109663918
04 September 2020,0.10833475941762,0.08884431623651,0.13056082739741
05 September 2020,0.12232342437814,0.10037526358532,0.14704361365162
06 September 2020,0.12578852061707,0.10448856309085,0.14989820214601
07 September 2020,0.12985131784251,0.10885119817345,0.15321736576585
08 September 2020,0.13454778333351,0.11402524939619,0.15768774352898
09 September 2020,0.13992035014045,0.11957408946268,0.16295744228973
10 September 2020,0.14601476478158,0.12537180810393,0.16900068140282
11 September 2020,0.15287515620597,0.13225242876982,0.17567898000829
12 September 2020,0.17339172718621,0.14939911087725,0.19932730032973
